Resort ID,Resort Name,Continent,Country,State/Province,Country Code
1137,pelvouxvallouise,Europe,France,Provence-Alpes-Cote d'Azur,FR
1138,molines-en-queyrassaint-veran,Europe,France,Provence-Alpes-Cote d'Azur,FR
1139,mijouxla-faucille,Europe,France,Auvergne-Rhone-Alpes,FR
1140,la-pierre-saint-martin,Europe,France,New Aquitaine (Nouvelle-Aquitaine),FR
1141,gavarniegedre-les-especieres,Europe,France,Occitania,FR
1142,chabanon,Europe,France,Provence-Alpes-Cote d'Azur,FR
1143,ceillac-en-queyras,Europe,France,Provence-Alpes-Cote d'Azur,FR
1144,bernex,Europe,France,Auvergne-Rhone-Alpes,FR
1145,albiez-montrond,Europe,France,Auvergne-Rhone-Alpes,FR
1146,val-louron,Europe,France,Occitania,FR
1147,saint-leger-les-melezes,Europe,France,Provence-Alpes-Cote d'Azur,FR
1148,puigmal,Europe,France,Occitania,FR
1149,meaudre,Europe,France,Auvergne-Rhone-Alpes,FR
1150,lessert-abondance,Europe,France,Auvergne-Rhone-Alpes,FR
1151,le-semnoz,Europe,France,Auvergne-Rhone-Alpes,FR
1152,le-mourtis,Europe,France,Occitania,FR
1153,le-grand-puy,Europe,France,Provence-Alpes-Cote d'Azur,FR
1154,la-bresse-hohneck,Europe,France,Grand-Est,FR
1155,formigueres,Europe,France,Occitania,FR
1156,col-de-rousset,Europe,France,Auvergne-Rhone-Alpes,FR
1157,chalmazel,Europe,France,Auvergne-Rhone-Alpes,FR
1158,autrans-la-sure,Europe,France,Auvergne-Rhone-Alpes,FR
1159,audibergue,Europe,France,Provence-Alpes-Cote d'Azur,FR
1160,ascou-pailheres,Europe,France,Occitania,FR
1161,ancelle,Europe,France,Provence-Alpes-Cote d'Azur,FR
1162,aillons-margeriaz,Europe,France,Auvergne-Rhone-Alpes,FR
1163,aillon-le-jeune,Europe,France,Auvergne-Rhone-Alpes,FR
1164,. Les Planards,Europe,France,Auvergne-Rhone-Alpes,FR
1165,. Le Tourchet,Europe,France,Auvergne-Rhone-Alpes,FR
1166,. Amnéville-Les-Thermes – Snowhall (indoor ski area),Europe,France,Grand-Est,FR
1167,aiguille-du-midi-chamonix,Europe,France,Auvergne-Rhone-Alpes,FR
1168,aiguilles,Europe,France,Provence-Alpes-Cote d'Azur,FR
1169,archamps,Europe,France,Auvergne-Rhone-Alpes,FR
1170,arvieux,Europe,France,Provence-Alpes-Cote d'Azur,FR
1171,ballon-dalsace,Europe,France,Grand-Est,FR
1172,bellefontaine,Europe,France,Bourgogne-Franche-Comte,FR
1173,bleymard-mont-lozere,Europe,France,Occitania,FR
1174,bourg-doueil,Europe,France,Occitania,FR
1175,brabant-la-bresse,Europe,France,Grand-Est,FR
1176,bramans-val-darc,Europe,France,Auvergne-Rhone-Alpes,FR
1177,brameloup-saint-chely-daubrac,Europe,France,Occitania,FR
1178,camurac,Europe,France,Occitania,FR
1179,ceueze-2000-gap,Europe,France,Provence-Alpes-Cote d'Azur,FR
1180,champ-du-feu,Europe,France,Grand-Est,FR
1181,chastreix-puy-de-sancy,Europe,France,Auvergne-Rhone-Alpes,FR
1182,chaux-neuve,Europe,France,Bourgogne-Franche-Comte,FR
1183,col-de-larzelier,Europe,France,Auvergne-Rhone-Alpes,FR
1184,col-de-marcieu-saint-bernard-du-touvet,Europe,France,Auvergne-Rhone-Alpes,FR
1185,col-de-porte,Europe,France,Auvergne-Rhone-Alpes,FR
1186,col-de-turinicamp-dargent,Europe,France,Provence-Alpes-Cote d'Azur,FR
1187,col-dornon,Europe,France,Auvergne-Rhone-Alpes,FR
1188,col-du-barioz,Europe,France,Auvergne-Rhone-Alpes,FR
1189,col-du-granier,Europe,France,Auvergne-Rhone-Alpes,FR
1190,col-du-lautaret,Europe,France,Provence-Alpes-Cote d'Azur,FR
1191,cordon,Europe,France,Auvergne-Rhone-Alpes,FR
1192,cret-benila-combe-la-chapelle-dabondance,Europe,France,Auvergne-Rhone-Alpes,FR
1193,crevoux,Europe,France,Provence-Alpes-Cote d'Azur,FR
1194,donezan-mijanes,Europe,France,Occitania,FR
1195,entre-les-fourgs-jougne,Europe,France,Bourgogne-Franche-Comte,FR
1196,espace-cambre-daze-eynesaint-pierre-dels-forcats,Europe,France,Occitania,FR
1197,espace-dole-la-doleles-tuffes,Europe,France,Bourgogne-Franche-Comte,FR
1198,foncine-le-haut,Europe,France,Franche-Comte,FR
1199,font-durle-chaud-clapier,Europe,France,Auvergne-Rhone-Alpes,FR
1200,ghisoni,Europe,France,Corsica (Corse),FR
1201,goulier,Europe,France,Occitania,FR
1202,graix,Europe,France,Auvergne-Rhone-Alpes,FR
1203,grand-ballon,Europe,France,Grand-Est,FR
1204,greolieres-les-neiges,Europe,France,Provence-Alpes-Cote d'Azur,FR
1205,gresse-en-vercors,Europe,France,Auvergne-Rhone-Alpes,FR
1206,hameau-des-bossons,Europe,France,France,FR
1207,haut-asco,Europe,France,Corsica (Corse),FR
1208,hautacam,Europe,France,Occitania,FR
1209,hautes-navieres-le-valtin,Europe,France,Grand-Est,FR
1210,hauteville,Europe,France,Auvergne-Rhone-Alpes,FR
1211,la-bonade-grand-combe-chateleu-val-de-morteau,Europe,France,Bourgogne-Franche-Comte,FR
1212,la-cernay-blanche-la-chaux-de-gilley,Europe,France,Bourgogne-Franche-Comte,FR
1213,la-combe-saint-pierre-charquemont,Europe,France,Bourgogne-Franche-Comte,FR
1214,la-croix-de-bauzon,Europe,France,Auvergne-Rhone-Alpes,FR
1215,la-feclaz,Europe,France,Auvergne-Rhone-Alpes,FR
1216,la-goulemont-miroir-maiche,Europe,France,Bourgogne-Franche-Comte,FR
1217,la-grave-la-meije,Europe,France,Provence-Alpes-Cote d'Azur,FR
1218,la-jarjatte-lus-la-croix-haute,Europe,France,Auvergne-Rhone-Alpes,FR
1219,la-loge-des-gardes,Europe,France,Auvergne-Rhone-Alpes,FR
1220,la-pesse,Europe,France,Franche-Comte,FR
1221,la-poya-vallorcine,Europe,France,Auvergne-Rhone-Alpes,FR
1222,la-quillane,Europe,France,Occitania,FR
1223,la-sambuy-seythenex,Europe,France,Auvergne-Rhone-Alpes,FR
1224,la-schlucht,Europe,France,Grand-Est,FR
1225,lac-blanc,Europe,France,Grand-Est,FR
1226,laguiole,Europe,France,Occitania,FR
1227,lajoux,Europe,France,Franche-Comte,FR
1228,lans-en-vercors,Europe,France,Auvergne-Rhone-Alpes,FR
1229,larcenaire-bussang,Europe,France,Grand-Est,FR
1230,laye,Europe,France,Provence-Alpes-Cote d'Azur,FR
1231,le-chauffaud-val-de-morteau,Europe,France,Bourgogne-Franche-Comte,FR
1232,le-chazelet,Europe,France,Provence-Alpes-Cote d'Azur,FR
1233,le-col-du-feu-lullin,Europe,France,Auvergne-Rhone-Alpes,FR
1234,le-desert-dentremont,Europe,France,Auvergne-Rhone-Alpes,FR
1235,le-frenz,Europe,France,Grand-Est,FR
1236,le-gaschney-petit-hohneck,Europe,France,Grand-Est,FR
1237,le-grand-valtin-ban-sur-meurthe-clefcy,Europe,France,Grand-Est,FR
1238,le-haut-du-tot-sapois,Europe,France,Grand-Est,FR
1239,le-larmont,Europe,France,Bourgogne-Franche-Comte,FR
1240,le-manon,Europe,France,Franche-Comte,FR
1241,le-markstein,Europe,France,Grand-Est,FR
1242,le-poli-xonrupt-longemer,Europe,France,Grand-Est,FR
1243,le-reposoir-village,Europe,France,Auvergne-Rhone-Alpes,FR
1244,le-reposoirchalet-neuf,Europe,France,Auvergne-Rhone-Alpes,FR
1245,le-revard,Europe,France,Auvergne-Rhone-Alpes,FR
1246,le-sappey-en-chartreuse,Europe,France,Auvergne-Rhone-Alpes,FR
1247,le-schlumpf-dolleren,Europe,France,Grand-Est,FR
1248,le-tanet,Europe,France,Grand-Est,FR
1249,les-bagenelles-sainte-marie-aux-mines,Europe,France,Grand-Est,FR
1250,les-chosalets,Europe,France,Auvergne-Rhone-Alpes,FR
1251,les-egaux,Europe,France,Auvergne-Rhone-Alpes,FR
1252,les-fourgs,Europe,France,Bourgogne-Franche-Comte,FR
1253,les-gentianes-morbier,Europe,France,Franche-Comte,FR
1254,les-marmousetsmassif-dorbe-bois-damont,Europe,France,Bourgogne-Franche-Comte,FR
1255,les-mont-dolmes,Europe,France,Occitania,FR
1256,les-moussieres,Europe,France,Franche-Comte,FR
1257,les-plans-dhotonnes,Europe,France,Auvergne-Rhone-Alpes,FR
1258,les-rafforts-hery-sur-ugine,Europe,France,Auvergne-Rhone-Alpes,FR
1259,les-signaraux-la-motte-daveillans,Europe,France,Auvergne-Rhone-Alpes,FR
1260,lispach-la-bresse,Europe,France,Grand-Est,FR
1261,loisinord-noeux-les-mines,Europe,France,France,FR
1262,longchaumois-rosset,Europe,France,Bourgogne-Franche-Comte,FR
1263,massif-de-la-serra-lamoura,Europe,France,Bourgogne-Franche-Comte,FR
1264,massif-du-noirmont-les-rousses,Europe,France,Bourgogne-Franche-Comte,FR
1265,meix-musy-pierre-a-feu-val-de-morteau,Europe,France,Bourgogne-Franche-Comte,FR
1266,menthieres,Europe,France,Auvergne-Rhone-Alpes,FR
1267,mezenc-les-estables,Europe,France,Auvergne-Rhone-Alpes,FR
1268,mont-saxonnex,Europe,France,Auvergne-Rhone-Alpes,FR
1269,mont-sereinmont-ventoux-nord,Europe,France,Provence-Alpes-Cote d'Azur,FR
1270,mont-ventoux-sud,Europe,France,Provence-Alpes-Cote d'Azur,FR
1271,montagne-de-lure,Europe,France,France,FR
1272,montmin,Europe,France,Auvergne-Rhone-Alpes,FR
1273,mouthe-massif-du-noirmont,Europe,France,Bourgogne-Franche-Comte,FR
1274,nasbinals,Europe,France,Occitania,FR
1275,nevache,Europe,France,Provence-Alpes-Cote d'Azur,FR
1276,notre-dame-du-pre,Europe,France,Auvergne-Rhone-Alpes,FR
1277,parc-de-loisirs-de-laigle-lans-en-vercors,Europe,France,Auvergne-Rhone-Alpes,FR
1278,passy-plaine-joux,Europe,France,Auvergne-Rhone-Alpes,FR
1279,payolle,Europe,France,Occitania,FR
1280,plainpalais,Europe,France,Auvergne-Rhone-Alpes,FR
1281,planche-des-belles-filles,Europe,France,Bourgogne-Franche-Comte,FR
1282,plateau-de-beille,Europe,France,Occitania,FR
1283,pont-despagne-cauterets,Europe,France,Occitania,FR
1284,porte-de-la-giraude,Europe,France,Bourgogne-Franche-Comte,FR
1285,praboure-saint-antheme,Europe,France,Auvergne-Rhone-Alpes,FR
1286,prat-peyrot-mont-aigoual,Europe,France,Occitania,FR
1287,puyvalador-rieutord,Europe,France,Occitania,FR
1288,rencurel,Europe,France,Auvergne-Rhone-Alpes,FR
1289,ristolas,Europe,France,Provence-Alpes-Cote d'Azur,FR
1290,rochejean,Europe,France,Bourgogne-Franche-Comte,FR
1291,romme-nancy-sur-cluses,Europe,France,Auvergne-Rhone-Alpes,FR
1292,rouge-gazon,Europe,France,Grand-Est,FR
1293,saint-hilaire-du-touvet,Europe,France,Auvergne-Rhone-Alpes,FR
1294,saint-michel-de-chaillol,Europe,France,Provence-Alpes-Cote d'Azur,FR
1295,saint-nizier-du-moucherotte,Europe,France,Auvergne-Rhone-Alpes,FR
1296,saint-urcize,Europe,France,Auvergne-Rhone-Alpes,FR
1297,schnepfenried,Europe,France,Grand-Est,FR
1298,serre-eyraud-orcieres,Europe,France,Provence-Alpes-Cote d'Azur,FR
1299,st-jean-de-sixt,Europe,France,Auvergne-Rhone-Alpes,FR
1300,thanner-hubel,Europe,France,Grand-Est,FR
1301,val-darc-bessans,Europe,France,Auvergne-Rhone-Alpes,FR
1302,val-dese,Europe,France,Corsica (Corse),FR
1303,val-doronaye-larche,Europe,France,Provence-Alpes-Cote d'Azur,FR
1304,val-pelens,Europe,France,Provence-Alpes-Cote d'Azur,FR
1305,valdrome,Europe,France,Auvergne-Rhone-Alpes,FR
1306,vauplane-soleilhas,Europe,France,Provence-Alpes-Cote d'Azur,FR
1307,ventron,Europe,France,Grand-Est,FR
1308,villar-darene,Europe,France,Provence-Alpes-Cote d'Azur,FR
1309,Grandvalira – Pas de la Casa/Grau Roig/Soldeu/El Tarter/Canillo/Encamp,Europe,Andorra,Andorra,AD
1310,. Pal/Arinsal – La Massana (Vallnord),Europe,Andorra,Andorra,AD
1311,Ordino Arcalís,Europe,Andorra,Andorra,AD
1312,. Levi,Europe,Finland,Northern Finland,FI
1313,. Ylläs,Europe,Finland,Northern Finland,FI
1314,. Pyhä,Europe,Finland,Northern Finland,FI
1315,. Ruka,Europe,Finland,Northern Finland,FI
1316,. Ounasvaara – Rovaniemi,Europe,Finland,Northern Finland,FI
1317,aavasaksa,Europe,Finland,Northern Finland,FI
1318,alhovuori,Europe,Finland,Southern Finland (Etela-Suomi),FI
1319,calpis,Europe,Finland,Southern Finland (Etela-Suomi),FI
1320,ellivuori,Europe,Finland,West Finland (Lansi-Suomi),FI
1321,grani-backen-kauniainen,Europe,Finland,Southern Finland (Etela-Suomi),FI
1322,haekaerinteet,Europe,Finland,West Finland (Lansi-Suomi),FI
1323,hasamaeki,Europe,Finland,East Finland (Pohjois- ja Ita-Suomi),FI
1324,hervanta-mustavuori-tampere,Europe,Finland,West Finland (Lansi-Suomi),FI
1325,hiittenharju,Europe,Finland,West Finland (Lansi-Suomi),FI
1326,himos,Europe,Finland,West Finland (Lansi-Suomi),FI
1327,hirvensalo,Europe,Finland,Southern Finland (Etela-Suomi),FI
1328,iso-syoete-pudasjaervi,Europe,Finland,Northern Finland,FI
1329,kalli,Europe,Finland,Northern Finland,FI
1330,kasurila,Europe,Finland,East Finland (Pohjois- ja Ita-Suomi),FI
1331,kaustinen,Europe,Finland,Northern Finland,FI
1332,keinukallio,Europe,Finland,Southern Finland (Etela-Suomi),FI
1333,kirintoevaara,Europe,Finland,Northern Finland,FI
1334,koeykkyri,Europe,Finland,Northern Finland,FI
1335,kokonniemi-porvoo,Europe,Finland,Southern Finland (Etela-Suomi),FI
1336,korkeakangas,Europe,Finland,West Finland (Lansi-Suomi),FI
1337,laajis-laajavuori,Europe,Finland,West Finland (Lansi-Suomi),FI
1338,lakis,Europe,Finland,West Finland (Lansi-Suomi),FI
1339,lekotinmaeki,Europe,Finland,East Finland (Pohjois- ja Ita-Suomi),FI
1340,loma-koli,Europe,Finland,East Finland (Pohjois- ja Ita-Suomi),FI
1341,louekallio,Europe,Finland,West Finland (Lansi-Suomi),FI
1342,lumiparkki-kivikko,Europe,Finland,Southern Finland (Etela-Suomi),FI
1343,luosto,Europe,Finland,Northern Finland,FI
1344,maarianrinteet,Europe,Finland,East Finland (Pohjois- ja Ita-Suomi),FI
1345,meriteijo-ski,Europe,Finland,Southern Finland (Etela-Suomi),FI
1346,messilae,Europe,Finland,Southern Finland (Etela-Suomi),FI
1347,mielakka,Europe,Finland,Southern Finland (Etela-Suomi),FI
1348,mustavaara,Europe,Finland,East Finland (Pohjois- ja Ita-Suomi),FI
1349,myllymaeki,Europe,Finland,Southern Finland (Etela-Suomi),FI
1350,olos,Europe,Finland,Northern Finland,FI
1351,paaminne,Europe,Finland,Southern Finland (Etela-Suomi),FI
1352,paavorinteet,Europe,Finland,West Finland (Lansi-Suomi),FI
1353,paeaeskyvuori,Europe,Finland,West Finland (Lansi-Suomi),FI
1354,paljakka,Europe,Finland,East Finland (Pohjois- ja Ita-Suomi),FI
1355,pallas,Europe,Finland,Northern Finland,FI
1356,parra,Europe,Finland,West Finland (Lansi-Suomi),FI
1357,peuramaa,Europe,Finland,Southern Finland (Etela-Suomi),FI
1358,pikku-syoetesyoetekeskus,Europe,Finland,Northern Finland,FI
1359,puijon-rinteet,Europe,Finland,West Finland (Lansi-Suomi),FI
1360,pukkivuori,Europe,Finland,West Finland (Lansi-Suomi),FI
1361,purnuvuori,Europe,Finland,Southern Finland (Etela-Suomi),FI
1362,putkijaervi,Europe,Finland,West Finland (Lansi-Suomi),FI
1363,pyolonrinteet,Europe,Finland,West Finland (Lansi-Suomi),FI
1364,raemaekkae,Europe,Finland,West Finland (Lansi-Suomi),FI
1365,riihivuori,Europe,Finland,West Finland (Lansi-Suomi),FI
1366,ritavalkea,Europe,Finland,Northern Finland,FI
1367,ruosniemi,Europe,Finland,Southern Finland (Etela-Suomi),FI
1368,ruunarinteet,Europe,Finland,East Finland (Pohjois- ja Ita-Suomi),FI
1369,saariselkae,Europe,Finland,Northern Finland,FI
1370,salla,Europe,Finland,Northern Finland,FI
1371,salomonkallio,Europe,Finland,Southern Finland (Etela-Suomi),FI
1372,sappee,Europe,Finland,West Finland (Lansi-Suomi),FI
1373,saukkovaara,Europe,Finland,Northern Finland,FI
1374,savivuori-viitasaari,Europe,Finland,West Finland (Lansi-Suomi),FI
1375,serena,Europe,Finland,Southern Finland (Etela-Suomi),FI
1376,simpsioe,Europe,Finland,West Finland (Lansi-Suomi),FI
1377,sotkanrinteet,Europe,Finland,West Finland (Lansi-Suomi),FI
1378,suomu,Europe,Finland,Northern Finland,FI
1379,sveitsin-hiihtokeskus-hyvinkaeae,Europe,Finland,Southern Finland (Etela-Suomi),FI
1380,swinghill-solvalla-espoo,Europe,Finland,Southern Finland (Etela-Suomi),FI
1381,tahko,Europe,Finland,East Finland (Pohjois- ja Ita-Suomi),FI
1382,taivalvaara,Europe,Finland,Northern Finland,FI
1383,talma,Europe,Finland,Southern Finland (Etela-Suomi),FI
1384,tornikeskus-klaukkalan,Europe,Finland,Southern Finland (Etela-Suomi),FI
1385,tornimaeki-mikkeli,Europe,Finland,West Finland (Lansi-Suomi),FI
1386,ukko-koli,Europe,Finland,East Finland (Pohjois- ja Ita-Suomi),FI
1387,ukkohalla,Europe,Finland,East Finland (Pohjois- ja Ita-Suomi),FI
1388,uuperin-rinteet,Europe,Finland,Southern Finland (Etela-Suomi),FI
1389,vatuski,Europe,Finland,West Finland (Lansi-Suomi),FI
1390,vierumaeki,Europe,Finland,Southern Finland (Etela-Suomi),FI
1391,vihti-ski-center,Europe,Finland,Southern Finland (Etela-Suomi),FI
1392,vuokatti,Europe,Finland,East Finland (Pohjois- ja Ita-Suomi),FI
1393,vuorenmaa,Europe,Finland,West Finland (Lansi-Suomi),FI
1394, La Molina/Masella – Alp2500,Europe,Spain,Catalonia (Catalunya),ES
1395, Baqueira/Beret,Europe,Spain,Catalonia (Catalunya),ES
1396, Cerler,Europe,Spain,Aragon,ES
1397,Formigal,Europe,Spain,Aragon,ES
1398,sierra-nevada-pradollano,Europe,Spain,Andalusia (Andalucia),ES
1399,boi-tauell,Europe,Spain,Catalonia (Catalunya),ES
1400,port-del-comte,Europe,Spain,Catalonia (Catalunya),ES
1401,panticosa,Europe,Spain,Aragon,ES
1402,espot-esqui,Europe,Spain,Catalonia (Catalunya),ES
1403,candanchu,Europe,Spain,Aragon,ES
1404,astun,Europe,Spain,Aragon,ES
1405,valdezcaray,Europe,Spain,La Rioja,ES
1406,port-aine,Europe,Spain,Catalonia (Catalunya),ES
1407,la-pinilla,Europe,Spain,Castile-Leon (Castilla y Leon),ES
1408,valgrande-pajares,Europe,Spain,Asturias (Asturian),ES
1409,alto-campoo,Europe,Spain,Cantabria,ES
1410,valdesqui,Europe,Spain,Madrid,ES
1411,san-isidro-zona-cebolledo,Europe,Spain,Castile-Leon (Castilla y Leon),ES
1412,puerto-navacerrada,Europe,Spain,Madrid,ES
1413,la-covatilla-sierra-de-bejar,Europe,Spain,Castile-Leon (Castilla y Leon),ES
1414,el-morredero,Europe,Spain,Castile-Leon (Castilla y Leon),ES
1415,fuentes-de-invierno,Europe,Spain,Asturias (Asturian),ES
1416,javalambre,Europe,Spain,Aragon,ES
1417,leitariegos,Europe,Spain,Castile-Leon (Castilla y Leon),ES
1418,lunada,Europe,Spain,Castile-Leon (Castilla y Leon),ES
1419,madrid-snow-zone,Europe,Spain,Madrid,ES
1420,manzaneda,Europe,Spain,Galicia,ES
1421,pleta-del-prat-tavascan,Europe,Spain,Catalonia (Catalunya),ES
1422,punto-de-nieve-santa-ines,Europe,Spain,Castile-Leon (Castilla y Leon),ES
1423,pyrenees-heliski-vielha,Europe,Spain,Catalonia (Catalunya),ES
1424,rasos-de-peguera,Europe,Spain,Catalonia (Catalunya),ES
1425,safed-dara,Europe,Spain,Spain,ES
1426,san-isidro-zona-salencias,Europe,Spain,Castile-Leon (Castilla y Leon),ES
1427,valdelinares-sierra-de-gudar,Europe,Spain,Aragon,ES
1428,vall-de-nuria,Europe,Spain,Catalonia (Catalunya),ES
1429,vallter-2000,Europe,Spain,Catalonia (Catalunya),ES
1430, Bansko,Europe,Bulgaria,Blagoevgrad,BG
1431, Borovets,Europe,Bulgaria,Sofia,BG
1432,. Pamporovo,Europe,Bulgaria,Smolyan,BG
1433,. Vitosha/Aleko – Sofia,Europe,Bulgaria,Bulgaria,BG
1434,. Mechi Chal – Chepelare,Europe,Bulgaria,Smolyan,BG
1435,berkovitsa,Europe,Bulgaria,Bulgaria,BG
1436,bodrostkartala,Europe,Bulgaria,Blagoevgrad,BG
1437,dobrinishte,Europe,Bulgaria,Blagoevgrad,BG
1438,gela,Europe,Bulgaria,Bulgaria,BG
1439,govedartsi,Europe,Bulgaria,Sofia,BG
1440,kulinoto,Europe,Bulgaria,Bulgaria,BG
1441,malyovitsa,Europe,Bulgaria,Bulgaria,BG
1442,momchilovtsi,Europe,Bulgaria,Bulgaria,BG
1443,osogovo-mountain,Europe,Bulgaria,Kyustendil,BG
1444,panichishte,Europe,Bulgaria,Kyustendil,BG
1445,perelik,Europe,Bulgaria,Bulgaria,BG
1446,razlog,Europe,Bulgaria,Bulgaria,BG
1447,semkovo,Europe,Bulgaria,Bulgaria,BG
1448,tsigov-chark,Europe,Bulgaria,Bulgaria,BG
1449,uzana,Europe,Bulgaria,Gabrovo,BG
1450, Kopaonik,Europe,Serbia,Serbia-South,RS
1451,tornik-zlatibor,Europe,Serbia,Serbia-South,RS
1452,stara-planina-babin-zub,Europe,Serbia,Serbia-South,RS
1453,bojanine-vode-nis-suva-planina,Europe,Serbia,Serbia-South,RS
1454,borici-sjenica,Europe,Serbia,Serbia,RS
1455,crni-vrh-bor,Europe,Serbia,Serbia-South,RS
1456,divcibare,Europe,Serbia,Serbia-South,RS
1457,glibanj-sjenica,Europe,Serbia,Serbia,RS
1458,goc,Europe,Serbia,Serbia,RS
1459,golija-ivanjica,Europe,Serbia,Serbia,RS
1460,golija-novi-pazar,Europe,Serbia,Serbia,RS
1461,gucevo,Europe,Serbia,Serbia,RS
1462,iver-tara,Europe,Serbia,Serbia-South,RS
1463,jabuka-prijepolje,Europe,Serbia,Serbia-South,RS
1464,kamenicki-vis-nis,Europe,Serbia,Serbia,RS
1465,kaona-lucani,Europe,Serbia,Serbia,RS
1466,kosutnjak-belgrade,Europe,Serbia,Serbia,RS
1467,kraljevica-zajecar,Europe,Serbia,Serbia,RS
1468,kusici-ivanjica,Europe,Serbia,Serbia,RS
1469,lukovska-banja,Europe,Serbia,Serbia,RS
1470,mackov-kamen-krupanj,Europe,Serbia,Serbia,RS
1471,mitrovac-tara,Europe,Serbia,Serbia,RS
1472,rajkovo-majdanpek,Europe,Serbia,Serbia-South,RS
1473,vidlic-pirot,Europe,Serbia,Serbia,RS
1474,zlatar,Europe,Serbia,Serbia-South,RS
1475, Trysil,Europe,Norway,Hedmark,NO
1476,Hemsedal,Europe,Norway,Buskerud,NO
1477,. Hafjell,Europe,Norway,Oppland,NO
1478, Kvitfjell,Europe,Norway,Oppland,NO
1479,. Myrkdalen,Europe,Norway,Western Norway (Vestlandet),NO
1480,. Geilo,Europe,Norway,Buskerud,NO
1481,. Hovden,Europe,Norway,Aust-Agder,NO
1482,. Skeikampen – Gausdal,Europe,Norway,Oppland,NO
1483, Gaustablikk – Rjukan,Europe,Norway,Telemark,NO
1484,. Oslo – Tryvann (Skimore),Europe,Norway,Oslo,NO
1485,. Gålå,Europe,Norway,Oppland,NO
1486,voss-resort,Europe,Norway,Western Norway (Vestlandet),NO
1487,oppdal,Europe,Norway,Sor-Trondelag,NO
1488,. Beitostølen,Europe,Norway,Oppland,NO
1489,strandafjellet,Europe,Norway,Western Norway (Vestlandet),NO
1490,norefjell,Europe,Norway,Buskerud,NO
1491,rauland-skisenterholtardalen,Europe,Norway,Telemark,NO
1492,gautefall,Europe,Norway,Telemark,NO
1493,bjorli,Europe,Norway,Oppland,NO
1494,vraadal,Europe,Norway,Telemark,NO
1495,vassfjellet-klaebutrondheim,Europe,Norway,Sor-Trondelag,NO
1496,uvdal-alpinsenter,Europe,Norway,Buskerud,NO
1497,tjoerhomfjelletaalsheia-skisenter-sirdal,Europe,Norway,Vest-Agder,NO
1498,aadneram-skitrekk,Europe,Norway,Vest-Agder,NO
1499,aal-skisenter,Europe,Norway,Buskerud,NO
1500,aalen-skisenter,Europe,Norway,Sor-Trondelag,NO
1501,aktiven-skiheis,Europe,Norway,Western Norway (Vestlandet),NO
1502,ankenesfjellet-ankenesstranda-narvik,Europe,Norway,Nordland,NO
1503,arena-overoeye-stordal,Europe,Norway,Western Norway (Vestlandet),NO
1504,biristrand,Europe,Norway,Oppland,NO
1505,bjoernestad,Europe,Norway,Vest-Agder,NO
1506,bortelid,Europe,Norway,Vest-Agder,NO
1507,breimsbygda-utvikfjellet,Europe,Norway,Western Norway (Vestlandet),NO
1508,brokke,Europe,Norway,Aust-Agder,NO
1509,budor,Europe,Norway,Hedmark,NO
1510,dagali-fjellpark,Europe,Norway,Buskerud,NO
1511,dalseter-espedalen,Europe,Norway,Oppland,NO
1512,drammen-skisenter,Europe,Norway,Buskerud,NO
1513,eikedalen,Europe,Norway,Western Norway (Vestlandet),NO
1514,eikerapen,Europe,Norway,Vest-Agder,NO
1515,fagernessfjellet-narvik,Europe,Norway,Nordland,NO
1516,fidjeland,Europe,Norway,Vest-Agder,NO
1517,finse-skisenter,Europe,Norway,Western Norway (Vestlandet),NO
1518,fjellhaugen-skisenter,Europe,Norway,Western Norway (Vestlandet),NO
1519,fonna-glacier-ski-resort,Europe,Norway,Western Norway (Vestlandet),NO
1520,fulufjellet,Europe,Norway,Hedmark,NO
